tnsName,z_type,distance_Mpc,uncertainty_Mpc,lumdist_neg_err,lumdist_pos_err,gw_test_mean,gw_test_std,width_ratio,rel_offset,asym_pos_over_neg,shape_category,shape_match_dist,Hybrid BC/Tophat V3,Hybrid BC/Tophat,photoz
AT2025ailc,photo-z,1906.6848612988504,104.50904066088584,100.17262557249109,108.84545574928056,91.47411854368326,23.334909820951744,4.478656290629852,77.78949036800398,1.0865788445418483,verywide_pdf_offset,1.2989811833864287,1.0711967906178679e-10,9.926768363001723e-35,0.367
AT2025ailo,photo-z,4411.585077323079,646.0301859710703,646.0301859710703,646.0301859710703,100.69113558248613,26.630748751890277,24.258806689587143,161.87655788065672,1.0,verywide_pdf_offset,1.3257808828102524,4.270885190295501e-06,4.270885190295501e-06,-
AT2025ailk,photo-z,2657.702588155714,619.1551460315457,733.3470852663299,504.96320679676126,103.06487780829669,25.34321984272932,24.430800422116615,100.80162371634532,0.6885732785225069,verywide_pdf_offset,1.3436437438256683,0.0137942392858529,0.0137942392858529,-
AT2025abwx,photo-z,137.65290843197397,49.484227886693816,49.484227886693816,49.484227886693816,6.126291683980149,1.9130271174558564,25.866976706792908,68.75313765698819,1.0,verywide_pdf_offset,1.348553068079721,0.0472537551006129,0.0472537551006129,-
AT2025aimt,photo-z,1075.8939465088044,359.71456776645294,958.3538483294692,-238.9247127965634,96.01373257689868,32.43038722532307,11.091898634055532,30.21487862984172,-0.24930740687590403,verywide_pdf_offset,1.3886500628387513,0.398369936802585,0.398369936802585,-
AT2025ailx,photo-z,1757.3339943154415,636.3610312329836,636.3610312329836,636.3610312329836,90.83077999737932,21.83348484280032,29.146104518575108,76.32786182859849,1.0,verywide_pdf_offset,1.3939707852187024,0.047237751991125,0.047237751991125,0.481
AT2025adjw,photo-z,2525.8859100292566,964.1489920599528,1056.8469116175745,871.451072502331,93.37737027779934,25.602949665495085,37.65773102930127,95.00891778222459,0.8245764480387393,verywide_pdf_offset,1.5070712456906985,0.0613388369780545,0.0613388369780545,0.313
AT2025xhb,photo-z,640.561005,165.48272854402418,165.48272854402418,165.48272854402418,6.126291683980149,1.9130271174558564,86.50307517025709,331.63916367257644,1.0,verywide_pdf_offset,1.5312757581565892,0.0038173059749365,0.0038173059749365,-
AT2025aazc,photo-z,454.33532662285455,235.6462209556084,235.6462209556084,235.6462209556084,6.126291683980149,1.9130271174558564,123.17975987135792,234.29309017582025,1.0,verywide_pdf_offset,1.5312757581565892,0.0517060198633251,0.0517060198633251,-
AT2025ailw,photo-z,3436.1464141750625,1270.1455605788942,1270.1455605788942,1270.1455605788942,85.02900727148416,23.04324001500359,55.12009421209409,145.42735330281877,1.0,verywide_pdf_offset,1.5312757581565892,0.0333607700340509,0.0333607700340509,0.353
AT2025aimo,photo-z,6067.265516072631,2437.6004698208844,2437.6004698208844,2437.6004698208844,93.08071762575776,24.85364385699948,98.07819263228028,240.3746039341582,1.0,verywide_pdf_offset,1.5312757581565892,0.0317947392958632,0.0317947392958632,-
AT2025ailj,photo-z,9434.95412448244,2362.8490632952826,2393.5555158753778,2332.142610715188,107.67441084709152,28.734740532965933,82.22969894523682,324.5994061764583,0.9743423936679698,verywide_pdf_offset,1.5313410193803543,0.0034908087470536,0.0034908087470536,0.301
AT2025aile,photo-z,3787.3505178446335,3391.445902202877,3194.3611487851986,3588.5306556205555,104.54885423575232,26.535902804176,127.80593625287017,138.78561776422063,1.1233954109995539,verywide_pdf_offset,1.5325830072566333,0.094918029929793,0.094918029929793,0.22
